time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,breakdown_topic,breakdown,child_count,child_percent,rate_per_100
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Sex,Male,1780,52,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Sex,Unknown,10,low,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Reception,40,1,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 1,180,5,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 2,140,4,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 3,170,5,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 4,200,6,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 5,210,6,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 6,210,6,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 7,260,8,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 8,390,11,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 9,480,14,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 10,550,16,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 11,620,18,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Unknown,0,0,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,Less than 2 weeks,760,22,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,2 to 4 weeks,280,8,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,4 to 8 weeks,410,12,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,8 to 12 weeks,240,7,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,12 to 26 weeks,580,17,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,26 to 52 weeks,450,13,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,Over 52 weeks,710,21,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,Unknown,0,0,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Moved in from another local authority,230,7,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Moved in from another country,20,1,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,School application awaiting outcome,230,7,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Offered school place but not yet accepted,60,2,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Waiting school start,40,1,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Did not get school preference,70,2,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Unsuitable elective home education,830,24,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Difficulty accessing suitable school place,30,1,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,School dissatisfaction general,low,low,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,School dissatisfaction SEND,low,low,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Mental health,0,0,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Physical health,0,0,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Parental decision not to register at school,40,1,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Did not apply for school place at compulsory school age,10,low,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Challenging school attendance order,10,low,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Believed to have moved to another local authority,400,11,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Believed to have moved to another country,130,4,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Unknown,10,low,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Not recorded,890,26,x
202526,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Other,450,13,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Total,Total,5540,100,0.4000000
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Sex,Female,2680,48,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Sex,Male,2850,51,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Sex,Unknown,10,low,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Reception,210,4,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 1,420,8,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 2,360,7,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 3,380,7,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 4,320,6,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 5,300,5,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 6,290,5,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 7,860,15,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 8,460,8,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 9,590,11,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 10,630,11,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 11,640,12,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Unknown,100,2,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,Less than 2 weeks,760,14,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,2 to 4 weeks,870,16,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,4 to 8 weeks,450,8,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,8 to 12 weeks,880,16,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,12 to 26 weeks,710,13,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,26 to 52 weeks,520,9,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,Over 52 weeks,460,8,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,Unknown,900,16,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Moved in from another local authority,630,11,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Moved in from another country,250,5,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,School application awaiting outcome,900,16,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Offered school place but not yet accepted,80,2,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Waiting school start,70,1,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Did not get school preference,200,4,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Unsuitable elective home education,930,17,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Difficulty accessing suitable school place,150,3,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,School dissatisfaction general,10,low,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,School dissatisfaction SEND,20,low,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Mental health,low,low,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Physical health,low,low,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Parental decision not to register at school,low,low,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Did not apply for school place at compulsory school age,10,low,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Challenging school attendance order,10,low,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Believed to have moved to another local authority,380,7,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Believed to have moved to another country,310,6,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Unknown,970,18,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Not recorded,160,3,x
202526,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Other,450,8,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Total,Total,2090,100,0.3000000
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Sex,Female,950,46,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Sex,Male,1130,54,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Sex,Unknown,10,1,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Reception,40,2,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 1,170,8,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 2,180,8,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 3,120,6,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 4,130,6,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 5,130,6,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 6,130,6,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 7,250,12,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 8,220,11,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 9,240,12,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 10,240,11,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 11,240,12,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Unknown,10,low,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Duration,Less than 2 weeks,450,21,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Duration,2 to 4 weeks,410,20,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Duration,4 to 8 weeks,230,11,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Duration,8 to 12 weeks,200,9,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Duration,12 to 26 weeks,330,16,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Duration,26 to 52 weeks,210,10,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Duration,Over 52 weeks,280,13,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Duration,Unknown,0,0,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Moved in from another local authority,150,7,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Moved in from another country,140,7,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,School application awaiting outcome,130,6,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Offered school place but not yet accepted,30,2,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Waiting school start,60,3,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Did not get school preference,60,3,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Unsuitable elective home education,150,7,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Difficulty accessing suitable school place,110,5,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,School dissatisfaction general,low,low,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,School dissatisfaction SEND,low,low,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Mental health,low,low,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Physical health,low,low,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Parental decision not to register at school,10,low,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Did not apply for school place at compulsory school age,low,low,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Challenging school attendance order,low,low,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Believed to have moved to another local authority,160,8,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Believed to have moved to another country,340,16,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Unknown,70,3,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Not recorded,480,23,x
202526,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Reason,Other,200,10,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Total,Total,2080,100,0.5000000
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Sex,Female,550,26,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Sex,Male,1530,74,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Sex,Unknown,0,0,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Reception,10,1,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Year 1,140,7,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Year 2,80,4,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Year 3,110,5,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Year 4,90,5,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Year 5,80,4,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Year 6,100,5,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Year 7,110,5,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Year 8,320,15,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Year 9,170,8,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Year 10,490,24,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Year 11,370,18,x
202526,Autumn term,Regional,E92000001,England,E13000001,Inner London,,,,Year group,Unknown,0,0,x
